incident_id,incident_time,incident_start,incident_end,response_time_seconds,lat,lng,station_id,station_name,call_type,alarm_level,priority_code,dispatch_zone,locality,distance_km_est,route_distance_meters,route_duration_seconds,modeled_current_response_seconds
CAD-F-202502-0622,2025-02-24T19:26:58,2025-02-24T19:28:08,2025-02-24T19:35:13,425,18.64433,73.836007,FS-208,Bhosari Station,Structure Fire,1,2,Z-4,Nigdi,2.813,2813.07,333.44,425
CAD-F-202511-0623,2025-11-17T18:36:37,2025-11-17T18:37:17,2025-11-17T18:51:45,868,18.596909,73.797022,FS-206,Baner Station,Structure Fire,1,2,Z-4,Bhosari,7.312,7312.37,640.58,868
CAD-F-202511-0624,2025-11-09T17:06:30,2025-11-09T17:07:34,2025-11-09T17:14:56,442,18.54214,73.861591,FS-201,Shivajinagar Station,Commercial Fire,1,2,Z-2,Baner,3.282,3282.18,355.23,442
CAD-F-202501-0625,2025-01-20T16:22:49,2025-01-20T16:24:11,2025-01-20T16:28:36,265,18.560514,73.924657,FS-205,Kharadi Station,Vehicle Fire,1,2,Z-2,Baner,1.747,1747.22,234.2,265
CAD-F-202509-0626,2025-09-25T10:35:22,2025-09-25T10:36:09,2025-09-25T10:41:55,346,18.5535,73.949213,FS-205,Kharadi Station,Structure Fire,2,3,Z-2,Baner,2.624,2623.98,261.08,346
CAD-F-202507-0627,2025-07-11T14:00:07,2025-07-11T14:01:04,2025-07-11T14:07:32,388,18.502801,73.867925,FS-201,Shivajinagar Station,Structure Fire,2,2,Z-1,Kothrud,5.268,5268.46,339.64,388
CAD-F-202512-0628,2025-12-20T20:36:41,2025-12-20T20:37:40,2025-12-20T20:43:42,362,18.624143,73.85029,FS-208,Bhosari Station,Vehicle Fire,1,4,Z-5,Hadapsar,2.256,2255.6,230.94,362
CAD-F-202505-0629,2025-05-21T20:22:31,2025-05-21T20:23:43,2025-05-21T20:34:54,671,18.52792,73.913436,FS-205,Kharadi Station,Structure Fire,1,2,Z-2,Hadapsar,5.207,5207.3,487.06,671
CAD-F-202512-0630,2025-12-18T20:46:15,2025-12-18T20:47:14,2025-12-18T20:54:35,441,18.542211,73.841812,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-1,Wagholi,3.462,3461.72,316.44,441
CAD-F-202508-0631,2025-08-02T20:54:35,2025-08-02T20:56:10,2025-08-02T21:03:27,437,18.652237,73.861742,FS-208,Bhosari Station,Electrical Fire,1,1,Z-4,Shivajinagar,3.827,3827.11,294.55,437
CAD-F-202510-0632,2025-10-22T19:54:46,2025-10-22T19:55:42,2025-10-22T20:06:57,675,18.647919,73.82275,FS-208,Bhosari Station,Commercial Fire,2,2,Z-4,Shivajinagar,5.258,5258.41,446.03,675
CAD-F-202505-0633,2025-05-27T19:11:13,2025-05-27T19:12:19,2025-05-27T19:26:14,835,18.600085,73.902634,FS-204,Wagholi Station,Structure Fire,1,3,Z-5,Chinchwad,9.665,9664.56,661.73,835
CAD-F-202512-0634,2025-12-30T20:48:46,2025-12-30T20:49:47,2025-12-30T20:56:00,373,18.546663,73.852502,FS-201,Shivajinagar Station,Residential Alarm,2,2,Z-1,Nigdi,2.516,2516.4,235.28,373
CAD-F-202510-0635,2025-10-07T07:53:29,2025-10-07T07:54:11,2025-10-07T08:02:19,488,18.548236,73.897811,FS-205,Kharadi Station,Commercial Fire,1,4,Z-2,Chinchwad,5.643,5643.1,342.33,488
CAD-F-202511-0636,2025-11-12T20:47:21,2025-11-12T20:48:51,2025-11-12T20:59:23,632,18.526778,73.909812,FS-203,Hadapsar Station,Structure Fire,1,4,Z-2,Nigdi,7.107,7106.85,433.52,632
CAD-F-202510-0637,2025-10-04T18:22:19,2025-10-04T18:23:06,2025-10-04T18:31:25,499,18.63242,73.868621,FS-208,Bhosari Station,Structure Fire,1,1,Z-5,Bhosari,4.274,4273.73,394.42,499
CAD-F-202509-0638,2025-09-06T21:04:20,2025-09-06T21:05:13,2025-09-06T21:18:28,795,18.46627,73.913362,FS-203,Hadapsar Station,Industrial Incident,1,2,Z-3,Bhosari,12.674,12673.75,733.36,795
CAD-F-202510-0639,2025-10-31T19:44:09,2025-10-31T19:45:49,2025-10-31T19:53:31,462,18.512082,73.951465,FS-203,Hadapsar Station,Structure Fire,1,2,Z-2,Pimpri,3.7,3699.59,310.13,462
CAD-F-202505-0640,2025-05-13T05:43:22,2025-05-13T05:45:17,2025-05-13T05:51:42,385,18.542697,73.84712,FS-201,Shivajinagar Station,Rescue Assist,1,3,Z-1,Chinchwad,4.217,4217.39,322.52,385
CAD-F-202512-0641,2025-12-21T19:48:59,2025-12-21T19:50:27,2025-12-21T19:58:35,488,18.52014,73.916061,FS-203,Hadapsar Station,Electrical Fire,2,1,Z-2,Kharadi,4.651,4651.1,330.42,488
CAD-F-202508-0642,2025-08-30T20:31:31,2025-08-30T20:33:23,2025-08-30T20:36:45,202,18.524355,73.857177,FS-201,Shivajinagar Station,Residential Alarm,1,3,Z-1,Nigdi,2.156,2155.78,137.63,202
CAD-F-202505-0643,2025-05-04T17:43:46,2025-05-04T17:45:32,2025-05-04T17:52:56,444,18.650352,73.797532,FS-207,Nigdi Station,Structure Fire,2,2,Z-4,Pimpri,4.082,4082.1,317.7,444
CAD-F-202506-0644,2025-06-29T19:31:14,2025-06-29T19:32:24,2025-06-29T19:41:09,525,18.520838,73.817501,FS-202,Kothrud Station,Structure Fire,1,2,Z-1,Hadapsar,2.36,2359.94,363.62,525
CAD-F-202502-0645,2025-02-11T10:10:29,2025-02-11T10:12:07,2025-02-11T10:20:50,523,18.624126,73.760386,FS-207,Nigdi Station,Commercial Fire,1,2,Z-4,Kothrud,6.025,6024.84,487.55,523
CAD-F-202510-0646,2025-10-28T17:19:37,2025-10-28T17:20:33,2025-10-28T17:32:59,746,18.672745,73.817814,FS-207,Nigdi Station,Structure Fire,2,2,Z-4,Wagholi,7.316,7316.48,561.58,746
CAD-F-202512-0647,2025-12-09T09:19:38,2025-12-09T09:20:46,2025-12-09T09:27:08,382,18.511977,73.925487,FS-203,Hadapsar Station,Residential Alarm,2,4,Z-3,Wagholi,3.288,3288.43,277.26,382
CAD-F-202509-0648,2025-09-06T20:59:06,2025-09-06T21:00:21,2025-09-06T21:08:19,478,18.489362,73.924188,FS-203,Hadapsar Station,Structure Fire,1,3,Z-2,Shivajinagar,4.978,4977.66,341.28,478
CAD-F-202512-0649,2025-12-08T16:15:34,2025-12-08T16:17:30,2025-12-08T16:21:35,245,18.503046,73.944135,FS-203,Hadapsar Station,Commercial Fire,2,3,Z-3,Shivajinagar,1.522,1522.48,143.98,245
CAD-F-202502-0650,2025-02-15T08:07:36,2025-02-15T08:09:21,2025-02-15T08:17:06,465,18.525291,73.863219,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-2,Nigdi,2.574,2573.66,266.86,465
CAD-F-202506-0651,2025-06-10T18:10:58,2025-06-10T18:12:09,2025-06-10T18:18:27,378,18.516365,73.942229,FS-203,Hadapsar Station,Residential Alarm,1,3,Z-2,Baner,3.749,3748.69,302.92,378
CAD-F-202505-0652,2025-05-22T07:15:44,2025-05-22T07:17:10,2025-05-22T07:39:18,1328,18.586979,73.860336,FS-208,Bhosari Station,Structure Fire,3,2,Z-5,Pimpri,9.72,9719.61,1089.38,1328
CAD-F-202509-0653,2025-09-13T06:46:08,2025-09-13T06:46:52,2025-09-13T06:56:42,590,18.483043,73.920482,FS-203,Hadapsar Station,Vehicle Fire,1,3,Z-3,Pimpri,6.004,6003.78,483.81,590
CAD-F-202510-0654,2025-10-28T20:27:33,2025-10-28T20:29:14,2025-10-28T20:31:44,150,18.53365,73.845309,FS-201,Shivajinagar Station,Commercial Fire,1,1,Z-1,Nigdi,0.344,344.15,55.27,150
CAD-F-202507-0655,2025-07-21T09:16:33,2025-07-21T09:17:50,2025-07-21T09:31:22,812,18.66777,73.885618,FS-208,Bhosari Station,Electrical Fire,2,3,Z-5,Wagholi,8.129,8128.79,650.54,812
CAD-F-202502-0656,2025-02-20T09:44:18,2025-02-20T09:45:33,2025-02-20T09:57:11,698,18.541644,73.913658,FS-205,Kharadi Station,Structure Fire,2,3,Z-2,Wagholi,6.533,6533.46,536.34,698
CAD-F-202508-0657,2025-08-22T09:14:35,2025-08-22T09:16:12,2025-08-22T09:31:02,890,18.608149,73.904998,FS-204,Wagholi Station,Structure Fire,1,2,Z-5,Baner,10.291,10291.02,662.04,890
CAD-F-202503-0658,2025-03-25T16:41:47,2025-03-25T16:43:12,2025-03-25T16:49:08,356,18.5426,73.881541,FS-201,Shivajinagar Station,Electrical Fire,1,2,Z-2,Kothrud,5.294,5293.89,268.33,356
CAD-F-202510-0659,2025-10-09T10:39:14,2025-10-09T10:39:45,2025-10-09T10:45:48,363,18.510779,73.902412,FS-203,Hadapsar Station,Residential Alarm,1,2,Z-1,Kharadi,4.927,4927.19,255.23,363
CAD-F-202506-0660,2025-06-03T09:40:51,2025-06-03T09:41:43,2025-06-03T09:50:19,516,18.652769,73.810201,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Shivajinagar,6.337,6337.22,444.69,516
CAD-F-202502-0661,2025-02-20T16:17:36,2025-02-20T16:18:17,2025-02-20T16:27:44,567,18.694567,73.792611,FS-207,Nigdi Station,Residential Alarm,1,2,Z-4,Bhosari,6.613,6612.95,459.98,567
CAD-F-202509-0662,2025-09-05T10:45:50,2025-09-05T10:47:24,2025-09-05T10:55:42,498,18.635528,73.859504,FS-208,Bhosari Station,Commercial Fire,1,2,Z-5,Kothrud,2.122,2121.85,420.68,498
CAD-F-202509-0663,2025-09-05T02:21:24,2025-09-05T02:21:52,2025-09-05T02:39:15,1043,18.631654,73.901092,FS-204,Wagholi Station,Rescue Assist,1,1,Z-5,Hadapsar,14.635,14634.8,1129.83,1043
CAD-F-202512-0664,2025-12-24T11:34:45,2025-12-24T11:35:29,2025-12-24T11:44:17,528,18.627171,73.795404,FS-207,Nigdi Station,Electrical Fire,2,3,Z-4,Wagholi,5.378,5378.12,492.07,528
CAD-F-202502-0665,2025-02-22T17:29:58,2025-02-22T17:31:19,2025-02-22T17:37:16,357,18.509653,73.910419,FS-203,Hadapsar Station,Electrical Fire,2,3,Z-3,Pimpri,4.36,4359.71,253.01,357
CAD-F-202507-0666,2025-07-17T03:07:59,2025-07-17T03:09:30,2025-07-17T03:16:11,401,18.64755,73.80254,FS-207,Nigdi Station,Electrical Fire,2,4,Z-4,Kothrud,4.813,4812.53,397.6,401
CAD-F-202508-0667,2025-08-23T19:52:06,2025-08-23T19:53:18,2025-08-23T20:06:31,793,18.609756,73.876777,FS-208,Bhosari Station,Structure Fire,1,4,Z-5,Pimpri,6.529,6528.74,578.83,793
CAD-F-202504-0668,2025-04-05T01:07:54,2025-04-05T01:09:40,2025-04-05T01:14:40,300,18.568574,73.955943,FS-204,Wagholi Station,Industrial Incident,2,2,Z-2,Chinchwad,3.362,3361.69,256.9,300
CAD-F-202510-0669,2025-10-19T18:00:49,2025-10-19T18:02:41,2025-10-19T18:08:25,344,18.560675,73.925909,FS-205,Kharadi Station,Vehicle Fire,1,2,Z-2,Chinchwad,1.623,1623.47,204.5,344
CAD-F-202509-0670,2025-09-19T15:25:03,2025-09-19T15:25:40,2025-09-19T15:29:22,222,18.526206,73.858263,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-1,Pimpri,1.584,1583.82,190.43,222
CAD-F-202502-0671,2025-02-09T16:53:52,2025-02-09T16:55:47,2025-02-09T17:02:38,411,18.54156,73.864535,FS-201,Shivajinagar Station,Structure Fire,1,2,Z-1,Kharadi,3.093,3093.29,311.59,411
CAD-F-202501-0672,2025-01-09T07:17:20,2025-01-09T07:18:43,2025-01-09T07:41:33,1370,18.592913,73.847773,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-5,Chinchwad,8.05,8049.6,1105.09,1370
CAD-F-202508-0673,2025-08-27T04:21:06,2025-08-27T04:22:31,2025-08-27T04:29:00,389,18.639118,73.801518,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Pimpri,5.45,5450.01,401.05,389
CAD-F-202507-0674,2025-07-10T08:29:51,2025-07-10T08:30:25,2025-07-10T08:37:51,446,18.501329,73.872917,FS-203,Hadapsar Station,Commercial Fire,1,1,Z-1,Hadapsar,7.78,7780.33,343.9,446
CAD-F-202509-0675,2025-09-22T03:22:03,2025-09-22T03:23:27,2025-09-22T03:32:21,534,18.598536,73.818689,FS-208,Bhosari Station,Commercial Fire,1,2,Z-4,Wagholi,7.706,7705.82,521.39,534
CAD-F-202509-0676,2025-09-22T22:25:14,2025-09-22T22:26:47,2025-09-22T22:34:26,459,18.523033,73.944799,FS-203,Hadapsar Station,Structure Fire,1,3,Z-2,Chinchwad,4.642,4641.98,427.85,459
CAD-F-202503-0677,2025-03-15T11:57:04,2025-03-15T11:58:24,2025-03-15T12:01:03,159,18.5293,73.859905,FS-201,Shivajinagar Station,Residential Alarm,1,3,Z-1,Bhosari,1.891,1890.7,100.31,159
CAD-F-202502-0678,2025-02-18T10:41:59,2025-02-18T10:42:32,2025-02-18T10:45:51,199,18.5231,73.843452,FS-201,Shivajinagar Station,Residential Alarm,1,1,Z-1,Shivajinagar,2.209,2208.55,176.71,199
CAD-F-202505-0679,2025-05-02T18:38:17,2025-05-02T18:39:31,2025-05-02T18:51:24,713,18.450425,73.938639,FS-203,Hadapsar Station,Residential Alarm,1,4,Z-3,Baner,8.029,8028.55,505.78,713
CAD-F-202509-0680,2025-09-10T07:11:46,2025-09-10T07:13:39,2025-09-10T07:22:20,521,18.545721,73.891812,FS-205,Kharadi Station,Commercial Fire,1,3,Z-2,Shivajinagar,6.441,6441.43,390.37,521
CAD-F-202510-0681,2025-10-26T19:43:17,2025-10-26T19:44:50,2025-10-26T19:56:09,679,18.661281,73.816562,FS-208,Bhosari Station,Residential Alarm,1,2,Z-4,Bhosari,6.548,6547.64,455.41,679
CAD-F-202504-0682,2025-04-08T21:00:09,2025-04-08T21:00:47,2025-04-08T21:06:19,332,18.545092,73.87532,FS-201,Shivajinagar Station,Vehicle Fire,1,2,Z-1,Nigdi,4.384,4383.79,301.54,332
CAD-F-202509-0683,2025-09-26T10:27:00,2025-09-26T10:28:56,2025-09-26T10:34:12,316,18.615083,73.837006,FS-208,Bhosari Station,Rescue Assist,1,2,Z-5,Nigdi,3.99,3990.44,296.96,316
CAD-F-202507-0684,2025-07-12T10:42:58,2025-07-12T10:44:54,2025-07-12T10:51:26,392,18.517093,73.872146,FS-201,Shivajinagar Station,Residential Alarm,1,2,Z-3,Hadapsar,4.159,4159.15,326.2,392
CAD-F-202502-0685,2025-02-02T18:43:07,2025-02-02T18:43:48,2025-02-02T18:48:44,296,18.654876,73.782626,FS-207,Nigdi Station,Commercial Fire,1,3,Z-4,Baner,2.073,2072.79,170.16,296
CAD-F-202510-0686,2025-10-08T12:02:28,2025-10-08T12:04:09,2025-10-08T12:10:54,405,18.548537,73.844193,FS-201,Shivajinagar Station,Structure Fire,1,4,Z-1,Bhosari,4.055,4054.8,328.78,405
CAD-F-202511-0687,2025-11-04T11:40:04,2025-11-04T11:41:07,2025-11-04T11:47:13,366,18.51289,73.912115,FS-203,Hadapsar Station,Structure Fire,2,1,Z-3,Baner,4.933,4932.93,317.13,366
CAD-F-202511-0688,2025-11-26T07:14:39,2025-11-26T07:16:00,2025-11-26T07:24:21,501,18.645801,73.813977,FS-208,Bhosari Station,Commercial Fire,1,2,Z-4,Wagholi,4.6,4599.82,381.06,501
CAD-F-202501-0689,2025-01-18T14:08:39,2025-01-18T14:09:46,2025-01-18T14:22:08,742,18.473357,73.944091,FS-203,Hadapsar Station,Vehicle Fire,1,2,Z-3,Kothrud,7.873,7873.22,693.29,742
CAD-F-202512-0690,2025-12-18T08:49:26,2025-12-18T08:51:05,2025-12-18T09:01:32,627,18.483752,73.872132,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-3,Hadapsar,7.369,7369.02,489.17,627
CAD-F-202501-0691,2025-01-09T02:10:10,2025-01-09T02:12:09,2025-01-09T02:24:56,767,18.603286,73.883252,FS-208,Bhosari Station,Structure Fire,1,4,Z-5,Bhosari,7.82,7820.29,851.09,767
CAD-F-202503-0692,2025-03-05T08:49:27,2025-03-05T08:51:07,2025-03-05T09:00:41,574,18.636969,73.876942,FS-208,Bhosari Station,Residential Alarm,2,4,Z-5,Kharadi,5.147,5147.34,401.16,574
CAD-F-202509-0693,2025-09-18T20:14:26,2025-09-18T20:16:19,2025-09-18T20:34:42,1103,18.69292,73.83332,FS-208,Bhosari Station,Structure Fire,2,2,Z-4,Kothrud,10.005,10004.83,829.43,1103
CAD-F-202506-0694,2025-06-21T01:02:48,2025-06-21T01:04:42,2025-06-21T01:22:17,1055,18.590727,73.850924,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-5,Kharadi,8.006,8006.11,1094.65,1055
CAD-F-202508-0695,2025-08-28T18:39:25,2025-08-28T18:39:58,2025-08-28T18:46:44,406,18.501966,73.875762,FS-203,Hadapsar Station,Electrical Fire,1,2,Z-1,Shivajinagar,7.42,7420.47,314.23,406
CAD-F-202510-0696,2025-10-12T22:30:16,2025-10-12T22:31:05,2025-10-12T22:37:36,391,18.501596,73.874665,FS-203,Hadapsar Station,Industrial Incident,2,4,Z-1,Hadapsar,7.556,7555.58,321.6,391
CAD-F-202502-0697,2025-02-11T19:47:56,2025-02-11T19:49:29,2025-02-11T20:00:35,666,18.65624,73.876969,FS-208,Bhosari Station,Structure Fire,3,1,Z-5,Nigdi,5.744,5743.74,454.0,666
CAD-F-202505-0698,2025-05-04T05:43:04,2025-05-04T05:44:25,2025-05-04T05:51:05,400,18.494021,73.909601,FS-203,Hadapsar Station,Electrical Fire,1,3,Z-3,Nigdi,5.428,5428.24,328.29,400
CAD-F-202511-0699,2025-11-20T17:09:00,2025-11-20T17:09:29,2025-11-20T17:17:00,451,18.510313,73.88072,FS-203,Hadapsar Station,Vehicle Fire,2,2,Z-1,Wagholi,7.033,7033.14,333.49,451
CAD-F-202509-0700,2025-09-26T06:51:36,2025-09-26T06:52:10,2025-09-26T07:09:32,1042,18.590662,73.800397,FS-208,Bhosari Station,Structure Fire,2,2,Z-4,Wagholi,10.7,10699.91,804.68,1042
CAD-F-202506-0701,2025-06-19T18:28:52,2025-06-19T18:30:06,2025-06-19T18:40:24,618,18.536644,73.91582,FS-205,Kharadi Station,Residential Alarm,1,1,Z-2,Hadapsar,5.233,5233.41,459.14,618
CAD-F-202502-0702,2025-02-03T12:52:24,2025-02-03T12:53:47,2025-02-03T13:05:42,715,18.614971,73.8075,FS-207,Nigdi Station,Commercial Fire,3,3,Z-4,Baner,8.655,8655.25,664.07,715
CAD-F-202508-0703,2025-08-16T18:55:23,2025-08-16T18:56:03,2025-08-16T19:08:25,742,18.510647,73.919699,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Kharadi,6.873,6872.99,553.55,742
CAD-F-202507-0704,2025-07-26T17:20:55,2025-07-26T17:21:36,2025-07-26T17:38:35,1019,18.619734,73.913771,FS-204,Wagholi Station,Structure Fire,2,2,Z-5,Wagholi,11.635,11634.57,787.18,1019
CAD-F-202502-0705,2025-02-14T20:42:16,2025-02-14T20:42:53,2025-02-14T20:53:00,607,18.520521,73.910087,FS-203,Hadapsar Station,Rescue Assist,2,2,Z-3,Shivajinagar,5.327,5326.58,452.0,607
CAD-F-202504-0706,2025-04-03T13:17:30,2025-04-03T13:18:48,2025-04-03T13:27:22,514,18.546229,73.914799,FS-205,Kharadi Station,Industrial Incident,1,3,Z-2,Bhosari,5.171,5171.38,428.66,514
CAD-F-202502-0707,2025-02-22T23:07:23,2025-02-22T23:07:48,2025-02-22T23:14:44,416,18.552477,73.90785,FS-205,Kharadi Station,Structure Fire,1,2,Z-2,Baner,4.716,4716.33,316.29,416
CAD-F-202506-0708,2025-06-17T07:47:01,2025-06-17T07:48:20,2025-06-17T07:59:52,692,18.567166,73.853243,FS-201,Shivajinagar Station,Electrical Fire,1,1,Z-1,Wagholi,5.28,5280.01,519.38,692
CAD-F-202502-0709,2025-02-13T22:43:06,2025-02-13T22:44:16,2025-02-13T22:50:32,376,18.521307,73.886437,FS-201,Shivajinagar Station,Commercial Fire,1,1,Z-1,Baner,5.154,5154.0,367.07,376
CAD-F-202507-0710,2025-07-09T07:32:05,2025-07-09T07:33:14,2025-07-09T07:42:15,541,18.658367,73.826175,FS-208,Bhosari Station,Structure Fire,2,3,Z-4,Kharadi,5.788,5787.93,399.67,541
CAD-F-202505-0711,2025-05-31T04:46:54,2025-05-31T04:48:23,2025-05-31T04:54:08,345,18.540738,73.926451,FS-205,Kharadi Station,Structure Fire,1,2,Z-2,Shivajinagar,3.586,3586.01,329.55,345
CAD-F-202504-0712,2025-04-26T21:06:31,2025-04-26T21:07:45,2025-04-26T21:11:19,214,18.526947,73.865963,FS-201,Shivajinagar Station,Residential Alarm,1,2,Z-1,Wagholi,2.409,2408.65,171.66,214
CAD-F-202509-0713,2025-09-13T19:54:48,2025-09-13T19:56:22,2025-09-13T20:03:29,427,18.636499,73.826265,FS-208,Bhosari Station,Structure Fire,1,3,Z-5,Pimpri,2.923,2922.98,282.6,427
CAD-F-202502-0714,2025-02-11T09:17:55,2025-02-11T09:19:32,2025-02-11T09:28:16,524,18.480882,73.926782,FS-203,Hadapsar Station,Structure Fire,1,3,Z-3,Kharadi,5.991,5991.1,411.01,524
CAD-F-202502-0715,2025-02-03T08:42:09,2025-02-03T08:44:01,2025-02-03T08:55:03,662,18.474974,73.927687,FS-203,Hadapsar Station,Commercial Fire,1,2,Z-3,Bhosari,6.903,6902.83,522.55,662
CAD-F-202510-0716,2025-10-19T16:24:45,2025-10-19T16:26:25,2025-10-19T16:33:40,435,18.65895,73.835716,FS-208,Bhosari Station,Vehicle Fire,1,1,Z-5,Chinchwad,5.241,5241.41,364.59,435
CAD-F-202506-0717,2025-06-04T18:20:05,2025-06-04T18:21:19,2025-06-04T18:28:50,451,18.655005,73.844262,FS-208,Bhosari Station,Industrial Incident,2,4,Z-4,Kharadi,3.947,3947.44,283.24,451
CAD-F-202506-0718,2025-06-17T23:01:21,2025-06-17T23:02:32,2025-06-17T23:09:53,441,18.619054,73.865928,FS-208,Bhosari Station,Commercial Fire,2,1,Z-5,Baner,3.953,3953.39,401.55,441
CAD-F-202504-0719,2025-04-03T11:28:14,2025-04-03T11:29:01,2025-04-03T11:37:46,525,18.620294,73.872038,FS-208,Bhosari Station,Industrial Incident,1,2,Z-5,Wagholi,5.131,5131.46,452.74,525
CAD-F-202511-0720,2025-11-25T02:56:40,2025-11-25T02:58:01,2025-11-25T03:03:17,316,18.612116,73.857747,FS-208,Bhosari Station,Vehicle Fire,2,1,Z-5,Wagholi,3.06,3059.76,309.5,316
CAD-F-202501-0721,2025-01-05T18:28:54,2025-01-05T18:29:32,2025-01-05T18:35:26,354,18.552179,73.924192,FS-205,Kharadi Station,Structure Fire,1,4,Z-2,Nigdi,2.527,2527.32,249.61,354
CAD-F-202502-0722,2025-02-06T23:20:11,2025-02-06T23:22:04,2025-02-06T23:29:35,451,18.522937,73.904825,FS-203,Hadapsar Station,Structure Fire,1,1,Z-3,Hadapsar,5.99,5989.95,379.84,451
CAD-F-202510-0723,2025-10-08T12:03:30,2025-10-08T12:05:15,2025-10-08T12:18:40,805,18.586228,73.890898,FS-201,Shivajinagar Station,Structure Fire,1,2,Z-2,Kothrud,11.456,11456.27,714.2,805
CAD-F-202502-0724,2025-02-26T14:55:40,2025-02-26T14:56:16,2025-02-26T15:00:36,260,18.646866,73.759422,FS-207,Nigdi Station,Electrical Fire,1,2,Z-4,Baner,2.24,2239.86,198.26,260
CAD-F-202505-0725,2025-05-11T19:14:55,2025-05-11T19:16:34,2025-05-11T19:24:13,459,18.654238,73.851787,FS-208,Bhosari Station,Structure Fire,1,3,Z-4,Shivajinagar,4.603,4602.59,348.98,459
CAD-F-202502-0726,2025-02-17T10:27:06,2025-02-17T10:27:42,2025-02-17T10:36:57,555,18.5308,73.902944,FS-205,Kharadi Station,Rescue Assist,1,3,Z-1,Kothrud,6.044,6044.13,510.4,555
CAD-F-202510-0727,2025-10-02T17:53:01,2025-10-02T17:54:34,2025-10-02T18:02:40,486,18.500482,73.891842,FS-203,Hadapsar Station,Commercial Fire,1,2,Z-3,Wagholi,6.49,6489.55,332.28,486
CAD-F-202506-0728,2025-06-01T22:58:21,2025-06-01T22:58:54,2025-06-01T23:07:00,486,18.662054,73.80375,FS-207,Nigdi Station,Commercial Fire,2,1,Z-4,Pimpri,5.93,5929.71,450.37,486
CAD-F-202501-0729,2025-01-12T20:58:19,2025-01-12T20:59:30,2025-01-12T21:04:37,307,18.498093,73.924137,FS-203,Hadapsar Station,Structure Fire,2,2,Z-3,Wagholi,3.426,3426.23,191.76,307
CAD-F-202505-0730,2025-05-28T11:05:33,2025-05-28T11:07:00,2025-05-28T11:13:18,378,18.668843,73.795704,FS-207,Nigdi Station,Structure Fire,1,1,Z-4,Shivajinagar,4.198,4197.85,349.57,378
CAD-F-202502-0731,2025-02-10T06:13:18,2025-02-10T06:14:52,2025-02-10T06:27:38,766,18.665857,73.820807,FS-208,Bhosari Station,Commercial Fire,1,2,Z-4,Shivajinagar,6.701,6701.06,535.57,766
CAD-F-202504-0732,2025-04-20T19:24:56,2025-04-20T19:26:00,2025-04-20T19:37:14,674,18.563438,73.856804,FS-201,Shivajinagar Station,Structure Fire,2,2,Z-1,Baner,5.361,5361.4,509.38,674
CAD-F-202503-0733,2025-03-15T17:54:31,2025-03-15T17:56:23,2025-03-15T18:01:24,301,18.517713,73.860097,FS-201,Shivajinagar Station,Structure Fire,2,3,Z-1,Wagholi,2.589,2588.8,180.03,301
CAD-F-202503-0734,2025-03-23T09:47:29,2025-03-23T09:49:07,2025-03-23T09:55:16,369,18.532559,73.827342,FS-201,Shivajinagar Station,Commercial Fire,2,2,Z-1,Kothrud,2.784,2784.09,266.53,369
CAD-F-202510-0735,2025-10-01T16:20:05,2025-10-01T16:20:49,2025-10-01T16:23:19,150,18.510926,73.815264,FS-202,Kothrud Station,Structure Fire,1,4,Z-1,Shivajinagar,1.099,1098.52,78.77,150
CAD-F-202508-0736,2025-08-18T14:40:17,2025-08-18T14:41:45,2025-08-18T14:54:36,771,18.54517,73.956373,FS-205,Kharadi Station,Residential Alarm,1,4,Z-2,Wagholi,6.038,6038.29,690.01,771
CAD-F-202509-0737,2025-09-19T07:53:49,2025-09-19T07:55:23,2025-09-19T08:00:59,336,18.635604,73.775727,FS-207,Nigdi Station,Structure Fire,2,3,Z-4,Pimpri,2.632,2632.18,279.84,336
CAD-F-202501-0738,2025-01-05T10:22:38,2025-01-05T10:23:34,2025-01-05T10:32:31,537,18.525022,73.959774,FS-203,Hadapsar Station,Residential Alarm,2,1,Z-3,Wagholi,5.911,5910.59,491.34,537
CAD-F-202502-0739,2025-02-06T17:27:08,2025-02-06T17:28:43,2025-02-06T17:33:52,309,18.50796,73.909354,FS-203,Hadapsar Station,Vehicle Fire,2,2,Z-3,Pimpri,4.008,4008.11,184.31,309
CAD-F-202505-0740,2025-05-10T13:33:35,2025-05-10T13:35:25,2025-05-10T13:39:56,271,18.560288,73.920255,FS-205,Kharadi Station,Structure Fire,2,3,Z-2,Kharadi,2.772,2772.05,235.62,271
CAD-F-202506-0741,2025-06-25T18:07:34,2025-06-25T18:09:16,2025-06-25T18:13:57,281,18.507522,73.955506,FS-203,Hadapsar Station,Structure Fire,1,4,Z-3,Wagholi,3.11,3109.91,174.6,281
CAD-F-202506-0742,2025-06-09T14:10:35,2025-06-09T14:12:12,2025-06-09T14:17:32,320,18.507571,73.829611,FS-202,Kothrud Station,Structure Fire,1,3,Z-1,Nigdi,3.03,3030.04,220.46,320
